id,key,value,type 
367550915,building,yes,regular
367550916,building,yes,regular
367550917,building,yes,regular
367550918,building,yes,regular
367550919,building,yes,regular
367550920,building,yes,regular
367550921,building,yes,regular
367550922,building,yes,regular
367550923,building,yes,regular
367550924,building,yes,regular
367550925,building,yes,regular
367550926,building,yes,regular
367550927,building,yes,regular
367550928,building,yes,regular
367550929,building,yes,regular
367550930,building,yes,regular
367550931,building,yes,regular
367550932,building,yes,regular
367550933,building,yes,regular
367550934,building,yes,regular
367550935,building,yes,regular
367550936,building,yes,regular
367550937,building,yes,regular
367550938,building,yes,regular
367550939,building,yes,regular
367550940,building,yes,regular
367550941,building,yes,regular
367550942,building,yes,regular
367550943,building,yes,regular
367550944,building,yes,regular
367550945,building,yes,regular
367550946,building,yes,regular
367550947,building,yes,regular
367550948,building,yes,regular
367550949,building,yes,regular
367550950,building,yes,regular
367550951,building,yes,regular
367550952,building,yes,regular
367550953,building,yes,regular
367550954,building,yes,regular
367550955,building,yes,regular
367550956,building,yes,regular
367550957,building,yes,regular
367550958,building,yes,regular
367550959,building,yes,regular
367550960,building,yes,regular
367550961,building,yes,regular
367550962,building,yes,regular
367550963,building,yes,regular
367550964,building,yes,regular
367550965,building,yes,regular
367550966,building,yes,regular
367550967,building,yes,regular
367550968,building,yes,regular
367550969,building,yes,regular
367550970,building,yes,regular
367550971,building,yes,regular
367550972,building,yes,regular
367550973,building,yes,regular
367550974,building,yes,regular
367550975,building,yes,regular
367550976,building,yes,regular
367550977,building,yes,regular
367550978,building,yes,regular
367550979,building,yes,regular
367550980,building,yes,regular
367550981,building,yes,regular
367550982,building,yes,regular
367550983,building,yes,regular
367550984,building,yes,regular
367550985,building,yes,regular
367550986,building,yes,regular
367550987,building,yes,regular
367550988,building,yes,regular
367550989,building,yes,regular
367550990,building,yes,regular
367550991,building,yes,regular
367550992,building,yes,regular
367550993,building,yes,regular
367550994,building,yes,regular
367550995,building,yes,regular
367550996,building,yes,regular
367550997,building,yes,regular
367550998,building,yes,regular
367550999,building,yes,regular
367551000,building,yes,regular
367551001,building,yes,regular
367551002,building,yes,regular
367551003,building,yes,regular
367551004,building,yes,regular
367551005,building,yes,regular
367551006,building,yes,regular
367551007,building,yes,regular
367551008,building,yes,regular
367551009,building,yes,regular
367551010,building,yes,regular
367551011,building,yes,regular
367551012,building,yes,regular
367551013,building,yes,regular
367551014,building,yes,regular
367551015,building,yes,regular
367551016,building,yes,regular
367551017,building,yes,regular
367551018,building,yes,regular
367551019,building,yes,regular
367551020,building,yes,regular
367551021,building,yes,regular
367551022,building,yes,regular
367551023,building,yes,regular
367551024,building,yes,regular
367551025,building,yes,regular
367551026,building,yes,regular
367551027,building,yes,regular
367551028,building,yes,regular
367551029,building,yes,regular
367551030,building,yes,regular
367551031,building,yes,regular
367551032,building,yes,regular
367551033,building,yes,regular
367551034,building,yes,regular
367551035,building,yes,regular
367551036,building,yes,regular
367551037,building,yes,regular
367551038,building,yes,regular
367551039,building,yes,regular
367551040,building,yes,regular
367551041,building,yes,regular
367551042,building,yes,regular
367551043,building,yes,regular
367551044,building,yes,regular
367551045,building,yes,regular
367551046,building,yes,regular
367551047,building,yes,regular
367551048,building,yes,regular
367551049,building,yes,regular
367551050,building,yes,regular
367551051,building,yes,regular
367551052,building,yes,regular
367551053,building,yes,regular
367551054,building,yes,regular
367551055,building,yes,regular
367551056,building,yes,regular
367551057,building,yes,regular
367551058,building,yes,regular
367551059,building,yes,regular
367551060,building,yes,regular
367551061,building,yes,regular
367551062,building,yes,regular
367551063,building,yes,regular
367551064,building,yes,regular
367551065,building,yes,regular
367551066,building,yes,regular
367551067,building,yes,regular
367551068,building,yes,regular
367551069,building,yes,regular
367551070,building,yes,regular
367551071,building,yes,regular
367551072,building,yes,regular
367551073,building,yes,regular
367551074,building,yes,regular
367551075,building,yes,regular
367551076,building,yes,regular
367551077,building,yes,regular
367551078,building,yes,regular
367551079,building,yes,regular
367551080,building,yes,regular
367551081,building,yes,regular
367551082,building,yes,regular
367551083,building,yes,regular
367551084,building,yes,regular
367551085,building,yes,regular
367551086,building,yes,regular
367551884,natural,grassland,regular
367551884,building,yes,regular
367552912,natural,grassland,regular
367552913,natural,grassland,regular
367552914,natural,grassland,regular
367552915,building,yes,regular
367552916,building,yes,regular
367552917,natural,grassland,regular
367552917,building,yes,regular
367552918,building,yes,regular
367552919,natural,grassland,regular
367552919,building,yes,regular
367552920,building,yes,regular
367552921,building,yes,regular
367552922,building,yes,regular
367552923,natural,grassland,regular
367552923,building,yes,regular
367552924,building,yes,regular
367552925,building,yes,regular
367552926,building,yes,regular
367552927,leisure,park,regular
367552927,building,yes,regular
367552928,building,yes,regular
367552929,building,yes,regular
367552930,building,yes,regular
367552931,building,yes,regular
367552932,leisure,park,regular
367552932,natural,grassland,regular
367552932,building,yes,regular
367552933,building,yes,regular
367552934,natural,grassland,regular
367552934,building,yes,regular
367552935,building,yes,regular
367552936,building,yes,regular
367552937,building,yes,regular
367552938,building,yes,regular
367552939,building,yes,regular
367552940,building,yes,regular
367552941,building,yes,regular
367552943,building,yes,regular
367552944,natural,grassland,regular
367552944,building,yes,regular
367552946,building,yes,regular
367552947,building,yes,regular
367552948,building,yes,regular
367552949,natural,grassland,regular
367552949,building,yes,regular
367552950,building,yes,regular
367552951,building,yes,regular
367552952,building,yes,regular
367552953,building,yes,regular
367552954,building,yes,regular
367552955,building,yes,regular
367552956,natural,grassland,regular
367552956,building,yes,regular
367552957,building,yes,regular
367552958,building,yes,regular
367552959,building,yes,regular
367552960,building,yes,regular
367552961,building,yes,regular
367552962,building,yes,regular
367552963,building,yes,regular
367552964,building,yes,regular
367552965,natural,grassland,regular
367552965,building,yes,regular
367552966,building,yes,regular
367552967,building,yes,regular
367552968,building,yes,regular
367552969,building,yes,regular
367552970,building,yes,regular
367552971,building,yes,regular
367552972,building,yes,regular
367552973,building,yes,regular
367552974,building,yes,regular
367552975,building,yes,regular
367552976,building,yes,regular
367552977,building,yes,regular
367552978,building,yes,regular
367552979,building,yes,regular
367552980,building,yes,regular
367552981,building,yes,regular
367552982,building,yes,regular
367552983,building,yes,regular
367552984,building,yes,regular
367552985,building,yes,regular
367552986,natural,grassland,regular
367552986,building,yes,regular
367552987,natural,grassland,regular
367552987,building,yes,regular
367552988,building,yes,regular
367552989,building,yes,regular
367552990,natural,grassland,regular
367552990,building,yes,regular
367552991,building,yes,regular
367552992,building,yes,regular
367552993,natural,grassland,regular
367552993,building,yes,regular
367552994,building,yes,regular
367552995,building,yes,regular
367552996,building,yes,regular
367552997,building,yes,regular
367552998,building,yes,regular
367552999,natural,grassland,regular
367552999,building,yes,regular
367553000,natural,grassland,regular
367553000,building,yes,regular
367553001,building,yes,regular
367553002,building,yes,regular
367553003,building,yes,regular
367553004,building,yes,regular
367553005,building,yes,regular
367553006,natural,grassland,regular
367553006,building,yes,regular
367553007,building,yes,regular
367553008,building,yes,regular
367553009,building,yes,regular
367553010,natural,grassland,regular
367553010,building,yes,regular
367553011,building,yes,regular
367553012,building,yes,regular
367553013,natural,grassland,regular
367553013,building,yes,regular
367553014,building,yes,regular
367553015,building,yes,regular
367553016,building,yes,regular
367553017,building,yes,regular
367553018,building,yes,regular
367553019,natural,grassland,regular
367553019,building,yes,regular
367553020,building,yes,regular
367553021,building,yes,regular
367553022,natural,grassland,regular
367553022,building,yes,regular
367553023,building,yes,regular
367553024,building,yes,regular
367553025,building,yes,regular
367553026,building,yes,regular
367553027,building,yes,regular
367553028,building,yes,regular
367553029,building,yes,regular
367553030,natural,grassland,regular
367553030,building,yes,regular
367553031,building,yes,regular
367553032,building,yes,regular
367553033,building,yes,regular
367553034,building,yes,regular
367553035,natural,grassland,regular
367553035,building,yes,regular
367553036,building,yes,regular
367553037,building,yes,regular
367553038,building,yes,regular
367553039,natural,grassland,regular
367553039,building,yes,regular
367553040,building,yes,regular
367553041,natural,grassland,regular
367553041,building,yes,regular
367553042,natural,grassland,regular
367553042,building,yes,regular
367553043,natural,grassland,regular
367553043,building,yes,regular
367553044,natural,grassland,regular
367553044,building,yes,regular
367553045,natural,grassland,regular
367553045,building,yes,regular
367553046,building,yes,regular
367553047,natural,grassland,regular
367553047,building,yes,regular
367553048,natural,grassland,regular
367553048,building,yes,regular
367553049,natural,grassland,regular
367553049,building,yes,regular
367553050,building,yes,regular
367553052,natural,grassland,regular
367553052,building,yes,regular
367553053,building,yes,regular
367553054,natural,grassland,regular
367553054,building,yes,regular
367553055,natural,grassland,regular
367553055,building,yes,regular
367553056,building,yes,regular
367553057,building,yes,regular
367553058,natural,grassland,regular
367553058,building,yes,regular
367553059,natural,grassland,regular
367553059,building,yes,regular
367553060,natural,grassland,regular
367553060,building,yes,regular
367553061,leisure,park,regular
367553061,building,yes,regular
367553062,natural,grassland,regular
367553062,building,yes,regular
367553063,building,yes,regular
367553064,building,yes,regular
367553065,building,yes,regular
367553066,building,yes,regular
367553067,building,yes,regular
367553068,natural,grassland,regular
367553068,building,yes,regular
367553069,building,yes,regular
367553070,natural,grassland,regular
367553070,building,yes,regular
367553071,building,yes,regular
367553072,building,yes,regular
367553073,building,yes,regular
367553074,building,yes,regular
367553075,building,yes,regular
367553076,leisure,park,regular
367553076,building,yes,regular
367553077,natural,grassland,regular
367553077,building,yes,regular
367555683,building,yes,regular
367555684,building,yes,regular
367555685,building,yes,regular
367555686,building,yes,regular
367555687,building,yes,regular
367555688,building,yes,regular
367555689,building,yes,regular
367555690,building,yes,regular
367555691,building,yes,regular
367555692,building,yes,regular
367555693,building,yes,regular
367555694,building,yes,regular
367555695,natural,grassland,regular
367555695,building,yes,regular
367555696,building,yes,regular
367555697,building,yes,regular
367555698,building,yes,regular
367555699,building,yes,regular
367555700,building,yes,regular
367555701,building,yes,regular
367555702,building,yes,regular
367555703,building,yes,regular
367555704,building,yes,regular
367555705,building,yes,regular
367555706,building,yes,regular
367555707,building,yes,regular
367555708,building,yes,regular
367555709,building,yes,regular
367555710,building,yes,regular
367555711,building,yes,regular
367555712,building,yes,regular
367555713,building,yes,regular
367555714,building,yes,regular
367555715,building,yes,regular
367555716,building,yes,regular
367555717,building,yes,regular
367555718,building,yes,regular
367555719,building,yes,regular
367555720,building,yes,regular
367555721,building,yes,regular
367555722,building,yes,regular
367555723,building,yes,regular
367555724,building,yes,regular
367555725,building,yes,regular
367555726,building,yes,regular
367555727,building,yes,regular
367555728,building,yes,regular
367555729,building,yes,regular
367555730,building,yes,regular
367555731,building,yes,regular
367555732,building,yes,regular
367555733,building,yes,regular
367555734,building,yes,regular
367555735,building,yes,regular
367555736,building,yes,regular
367555737,building,yes,regular
367555738,building,yes,regular
367555739,building,yes,regular
367555740,building,yes,regular
367555741,building,yes,regular
367555742,building,yes,regular
367555743,building,yes,regular
367555744,building,yes,regular
367555745,building,yes,regular
367555746,building,yes,regular
367555747,building,yes,regular
367555748,building,yes,regular
367555749,building,yes,regular
367555750,building,yes,regular
367555751,building,yes,regular
367555752,building,yes,regular
367555753,building,yes,regular
367555754,building,yes,regular
367555755,building,yes,regular
367555756,building,yes,regular
367555757,building,yes,regular
367555758,building,yes,regular
367555759,building,yes,regular
367555760,building,yes,regular
367555761,building,yes,regular
367555762,building,yes,regular
367555763,building,yes,regular
367555764,building,yes,regular
367555765,building,yes,regular
367555766,building,yes,regular
367555767,building,yes,regular
367555768,building,yes,regular
367555769,building,yes,regular
367555770,building,yes,regular
367555771,building,yes,regular
367555773,building,yes,regular
367555774,building,yes,regular
367555775,building,yes,regular
367555776,building,yes,regular
367555777,building,yes,regular
367555778,building,yes,regular
367555779,building,yes,regular
367555780,building,yes,regular
367555781,building,yes,regular
367555782,building,yes,regular
367555783,building,yes,regular
367555784,building,yes,regular
367555785,building,yes,regular
367555786,building,yes,regular
367555787,building,yes,regular
367555788,building,yes,regular
367555789,building,yes,regular
367555790,building,yes,regular
367555791,building,yes,regular
367555792,building,yes,regular
367555793,building,yes,regular
367555794,building,yes,regular
367555795,building,yes,regular
367555796,building,yes,regular
367555797,building,yes,regular
367555798,building,yes,regular
367555799,building,yes,regular
367555800,building,yes,regular
367555801,building,yes,regular
367555802,building,yes,regular
367555803,building,yes,regular
367555804,building,yes,regular
367555805,building,yes,regular
367555806,building,yes,regular
367555807,building,yes,regular
367555808,building,yes,regular
367556468,natural,grassland,regular
367556469,building,yes,regular
367556470,building,yes,regular
367556471,building,yes,regular
367556472,building,yes,regular
367556473,building,yes,regular
367556474,building,yes,regular
367556475,natural,grassland,regular
367556475,building,yes,regular
367556476,building,yes,regular
367556477,building,yes,regular
367556478,natural,grassland,regular
367556478,building,yes,regular
367556479,natural,grassland,regular
367556479,building,yes,regular
367556480,building,yes,regular
367556481,building,yes,regular
367556482,building,yes,regular
367556483,building,yes,regular
367556484,building,yes,regular
367556485,building,yes,regular
367556486,building,yes,regular
367556487,building,yes,regular
367556488,building,yes,regular
367556489,building,yes,regular
367556490,building,yes,regular
367556491,natural,grassland,regular
367556491,building,yes,regular
367556492,building,yes,regular
367556493,building,yes,regular
367556494,building,yes,regular
367556495,natural,grassland,regular
367556495,building,yes,regular
367556496,natural,grassland,regular
367556496,building,yes,regular
367556497,building,yes,regular
367556498,building,yes,regular
367556499,building,yes,regular
367556500,building,yes,regular
367556501,building,yes,regular
367556502,building,yes,regular
367556503,building,yes,regular
367556504,natural,grassland,regular
367556504,building,yes,regular
367556505,building,yes,regular
367556506,building,yes,regular
367556507,natural,grassland,regular
367556507,building,yes,regular
367556508,building,yes,regular
367556509,natural,grassland,regular
367556509,building,yes,regular
367556510,building,yes,regular
367556511,building,yes,regular
367556512,building,yes,regular
367556513,building,yes,regular
367556514,building,yes,regular
367556515,building,yes,regular
367556516,building,yes,regular
367556517,natural,grassland,regular
367556517,building,yes,regular
367556518,building,yes,regular
367556519,natural,grassland,regular
367556519,building,yes,regular
367556520,natural,grassland,regular
367556520,building,yes,regular
367556521,building,yes,regular
367556522,building,yes,regular
367556523,natural,grassland,regular
367556523,building,yes,regular
367556524,natural,grassland,regular
367556524,building,yes,regular
367556525,building,yes,regular
367556526,natural,grassland,regular
367556526,building,yes,regular
367556527,natural,grassland,regular
367556527,building,yes,regular
367556528,natural,grassland,regular
367556528,building,yes,regular
367556529,building,yes,regular
367556530,building,yes,regular
367556531,building,yes,regular
367556532,building,yes,regular
367556533,natural,grassland,regular
367556533,building,yes,regular
367556534,natural,grassland,regular
367556534,building,yes,regular
367556535,building,yes,regular
367556537,building,yes,regular
367556539,building,yes,regular
367556540,natural,grassland,regular
367556540,building,yes,regular
367556542,building,yes,regular
367556544,building,yes,regular
367556546,natural,grassland,regular
367556546,building,yes,regular
367556548,building,yes,regular
367556550,building,yes,regular
367556551,natural,grassland,regular
367556551,building,yes,regular
367556553,building,yes,regular
367556555,building,yes,regular
367556558,natural,grassland,regular
367556558,building,yes,regular
367556560,natural,grassland,regular
367556560,building,yes,regular
367556562,natural,grassland,regular
367556562,building,yes,regular
367556563,natural,grassland,regular
367556563,building,yes,regular
367556565,natural,grassland,regular
367556565,building,yes,regular
367556567,natural,grassland,regular
367556567,building,yes,regular
367556569,building,yes,regular
367556571,building,yes,regular
367556572,natural,grassland,regular
367556572,building,yes,regular
367556574,building,yes,regular
367556576,natural,grassland,regular
367556576,building,yes,regular
367556578,building,yes,regular
367556580,building,yes,regular
367556582,building,yes,regular
367556583,building,yes,regular
367556585,natural,grassland,regular
367556585,building,yes,regular
367556587,natural,grassland,regular
367556587,building,yes,regular
367556589,building,yes,regular
367556591,natural,grassland,regular
367556591,building,yes,regular
367556592,building,yes,regular
367556593,building,yes,regular
367556595,building,yes,regular
367556597,natural,grassland,regular
367556597,building,yes,regular
367556598,natural,grassland,regular
367556598,building,yes,regular
367556600,building,yes,regular
367556602,natural,grassland,regular
367556602,building,yes,regular
367556604,building,yes,regular
367556606,natural,grassland,regular
367556606,building,yes,regular
367556607,natural,grassland,regular
367556607,building,yes,regular
367556609,building,yes,regular
367556611,building,yes,regular
367556612,natural,grassland,regular
367556612,building,yes,regular
367556614,building,yes,regular
367556616,building,yes,regular
367556618,building,yes,regular
367556620,building,yes,regular
367556621,building,yes,regular
367556623,building,yes,regular
367556625,building,yes,regular
367556627,building,yes,regular
367556629,building,yes,regular
367556630,building,yes,regular
367556632,building,yes,regular
367556634,building,yes,regular
367556635,building,yes,regular
367556637,building,yes,regular
367556639,natural,grassland,regular
367556639,building,yes,regular
367556640,natural,grassland,regular
367556640,building,yes,regular
367556641,building,yes,regular
367556642,building,yes,regular
367556644,building,yes,regular
367556646,building,yes,regular
367556648,building,yes,regular
367556650,building,yes,regular
367556651,natural,grassland,regular
367556651,building,yes,regular
367556653,building,yes,regular
367556655,building,yes,regular
367556657,building,yes,regular
367556658,natural,grassland,regular
367556658,building,yes,regular
367556660,building,yes,regular
367556662,building,yes,regular
367556663,building,yes,regular
367556665,building,yes,regular
367556667,building,yes,regular
367556668,building,yes,regular
367556670,building,yes,regular
367556672,building,yes,regular
367556673,building,yes,regular
367556675,building,yes,regular
367556677,building,yes,regular
367556678,natural,grassland,regular
367556678,building,yes,regular
367556680,building,yes,regular
367556682,building,yes,regular
367556683,natural,grassland,regular
367556683,building,yes,regular
367556685,building,yes,regular
367556686,natural,grassland,regular
367556686,building,yes,regular
367556688,building,yes,regular
367556690,building,yes,regular
367556691,building,yes,regular
367556693,building,yes,regular
367556694,building,yes,regular
367556696,building,yes,regular
367556697,natural,grassland,regular
367556697,building,yes,regular
367556699,natural,grassland,regular
367556699,building,yes,regular
367556701,building,yes,regular
367556703,building,yes,regular
367556705,building,yes,regular
367556707,building,yes,regular
367556710,building,yes,regular
367556712,building,yes,regular
367556716,building,yes,regular
367556718,natural,grassland,regular
367556718,building,yes,regular
367556720,building,yes,regular
367556722,building,yes,regular
367556724,building,yes,regular
367556726,building,yes,regular
367556727,building,yes,regular
367556729,building,yes,regular
367556731,natural,grassland,regular
367556731,building,yes,regular
367556733,building,yes,regular
367556735,building,yes,regular
367556738,building,yes,regular
367556740,building,yes,regular
367556743,building,yes,regular
367556744,building,yes,regular
367556746,building,yes,regular
367556748,building,yes,regular
367556750,building,yes,regular
367556753,building,yes,regular
367556755,building,yes,regular
367556757,building,yes,regular
367556759,building,yes,regular
367557097,building,yes,regular
367557098,building,yes,regular
367557099,building,yes,regular
367557100,building,yes,regular
367557101,building,yes,regular
367557102,building,yes,regular
367557103,building,yes,regular
367557104,building,yes,regular
367557105,building,yes,regular
367557106,building,yes,regular
367557107,building,yes,regular
367557108,building,yes,regular
367557109,building,yes,regular
367557110,building,yes,regular
367557111,building,yes,regular
367557112,building,yes,regular
367557115,building,yes,regular
367557116,building,yes,regular
367557117,building,yes,regular
367557119,building,yes,regular
367557120,building,yes,regular
367557121,building,yes,regular
367557122,building,yes,regular
367557123,building,yes,regular
367557125,building,yes,regular
367557127,building,yes,regular
367557130,building,yes,regular
367557132,building,yes,regular
367557133,building,yes,regular
367557135,building,yes,regular
367557137,building,yes,regular
367557138,building,yes,regular
367557140,building,yes,regular
367557141,building,yes,regular
367557143,building,yes,regular
367557144,building,yes,regular
367557146,building,yes,regular
367557148,building,yes,regular
367557149,building,yes,regular
367557151,building,yes,regular
367557153,building,yes,regular
367557156,building,yes,regular
367557157,building,yes,regular
367557159,building,yes,regular
367557160,building,yes,regular
367557162,building,yes,regular
367557166,building,yes,regular
367557167,building,yes,regular
367557168,building,yes,regular
367557169,building,yes,regular
367557170,building,yes,regular
367557172,building,yes,regular
367557173,building,yes,regular
367557174,building,yes,regular
367557175,building,yes,regular
367557176,building,yes,regular
367557178,building,yes,regular
367557179,building,yes,regular
367557181,building,yes,regular
367557182,building,yes,regular
367557183,building,yes,regular
367557184,building,yes,regular
367557186,building,yes,regular
367557187,building,yes,regular
367557188,building,yes,regular
367557190,building,yes,regular
367557191,building,yes,regular
367557193,building,yes,regular
367557196,building,yes,regular
367557198,building,yes,regular
367557200,building,yes,regular
367557202,building,yes,regular
367557203,building,yes,regular
367557204,building,yes,regular
367557205,building,yes,regular
367557206,building,yes,regular
367557207,building,yes,regular
367557208,building,yes,regular
367557209,building,yes,regular
367557210,building,yes,regular
367557213,building,yes,regular
367557215,building,yes,regular
367557220,building,yes,regular
367557226,building,yes,regular
367557230,building,yes,regular
367557234,building,yes,regular
367557236,building,yes,regular
367557237,building,yes,regular
367557239,building,yes,regular
367557243,building,yes,regular
367557247,building,yes,regular
367557251,building,yes,regular
367557254,building,yes,regular
367557257,building,yes,regular
367557263,building,yes,regular
367557265,building,yes,regular
367557267,building,yes,regular
367557269,building,yes,regular
367557271,natural,grassland,regular
367557271,building,yes,regular
367557273,building,yes,regular
367557275,building,yes,regular
367557278,building,yes,regular
367557280,building,yes,regular
367557281,building,yes,regular
367557283,building,yes,regular
367557285,building,yes,regular
367557287,building,yes,regular
367557289,building,yes,regular
367557292,building,yes,regular
367557294,building,yes,regular
367557296,building,yes,regular
367557298,natural,grassland,regular
367557298,building,yes,regular
367557300,building,yes,regular
367557302,building,yes,regular
367557304,building,yes,regular
367557306,building,yes,regular
367557309,building,yes,regular
367557311,building,yes,regular
367557313,building,yes,regular
367557315,building,yes,regular
367557317,building,yes,regular
367557319,building,yes,regular
367557321,building,yes,regular
367557324,building,yes,regular
367557326,building,yes,regular
367557328,building,yes,regular
367557330,building,yes,regular
367557332,building,yes,regular
367557335,building,yes,regular
367557337,building,yes,regular
367557339,building,yes,regular
367557341,building,yes,regular
367557342,building,yes,regular
367557344,building,yes,regular
367557346,building,yes,regular
367557347,building,yes,regular
367557350,building,yes,regular
367557351,building,yes,regular
367557355,building,yes,regular
367557357,building,yes,regular
367557359,building,yes,regular
367557361,building,yes,regular
367557363,building,yes,regular
367557365,building,yes,regular
367557366,building,yes,regular
367557367,natural,grassland,regular
367557367,building,yes,regular
367557369,building,yes,regular
367557371,natural,grassland,regular
367557371,building,yes,regular
367557374,building,yes,regular
367557376,building,yes,regular
367557377,building,yes,regular
367557378,building,yes,regular
367557379,building,yes,regular
367557380,building,yes,regular
367557381,building,yes,regular
367557382,building,yes,regular
367557383,building,yes,regular
367557384,building,yes,regular
367557385,building,yes,regular
367557386,building,yes,regular
367557387,natural,grassland,regular
367557387,building,yes,regular
367557388,building,yes,regular
367557389,building,yes,regular
367557390,building,yes,regular
367557391,building,yes,regular
367557393,building,yes,regular
367557395,building,yes,regular
367557396,building,yes,regular
367557397,building,yes,regular
367557399,building,yes,regular
367557400,building,yes,regular
367557401,building,yes,regular
367557402,building,yes,regular
367557403,building,yes,regular
367557404,building,yes,regular
367557405,building,yes,regular
367557406,building,yes,regular
367557407,building,yes,regular
367557408,name,DIVYESH PATEL,regular
367557408,hi,DIVYESH PATEL,name
367557408,building,yes,regular
367557408,street,Gujarat,addr
367557408,postcode,380061,addr
367557408,housenumber,20,addr
367557409,building,yes,regular
367557410,building,yes,regular
367557411,building,yes,regular
367557412,building,yes,regular
367557413,building,yes,regular
367557414,building,yes,regular
367557415,building,yes,regular
367557416,building,yes,regular
367557417,building,yes,regular
367557418,building,yes,regular
367557419,building,yes,regular
367557420,building,yes,regular
367557421,building,yes,regular
367557422,building,yes,regular
367557423,building,yes,regular
367557424,building,yes,regular
367557425,building,yes,regular
367557426,building,yes,regular
367557427,building,yes,regular
367557428,building,yes,regular
367557429,building,yes,regular
367557430,building,yes,regular
367557431,building,yes,regular
367557432,building,yes,regular
367557433,building,yes,regular
367557434,building,yes,regular
367557435,building,yes,regular
367557436,building,yes,regular
367557437,building,yes,regular
367557438,building,yes,regular
367557439,building,yes,regular
367557440,building,yes,regular
367557441,building,yes,regular
367557442,building,yes,regular
367557443,building,yes,regular
367557444,building,yes,regular
367557445,building,yes,regular
367557446,building,yes,regular
367557447,building,yes,regular
367557448,building,yes,regular
367557449,building,yes,regular
367557450,natural,grassland,regular
367557450,building,yes,regular
367557451,building,yes,regular
367557452,building,yes,regular
367557453,building,yes,regular
367557454,building,yes,regular
367557455,building,yes,regular
367557456,building,yes,regular
367557457,building,yes,regular
367557458,building,yes,regular
367557459,building,yes,regular
367557460,building,yes,regular
367557461,building,yes,regular
367557462,building,yes,regular
367557463,building,yes,regular
367557464,building,yes,regular
367557465,building,yes,regular
367557466,building,yes,regular
367557467,building,yes,regular
367557468,building,yes,regular
367557469,building,yes,regular
367557470,building,yes,regular
367557471,building,yes,regular
367557472,building,yes,regular
367557473,building,yes,regular
367557474,building,yes,regular
367557475,natural,grassland,regular
367557475,building,yes,regular
367557476,building,yes,regular
367557477,building,yes,regular
367557478,natural,grassland,regular
367557478,building,yes,regular
367557479,building,yes,regular
367557480,building,yes,regular
367557481,building,yes,regular
367557482,building,yes,regular
367557483,natural,grassland,regular
367557483,building,yes,regular
367557484,building,yes,regular
367557875,building,yes,regular
367557876,building,yes,regular
367557877,building,yes,regular
367557878,building,yes,regular
367557879,building,yes,regular
367557880,building,yes,regular
367557881,building,yes,regular
367557882,building,yes,regular
367557883,building,yes,regular
367557884,building,yes,regular
367557885,building,yes,regular
367557886,building,yes,regular
367557887,building,yes,regular
367557888,building,yes,regular
367557889,building,yes,regular
367557890,building,yes,regular
367557891,building,yes,regular
367557892,building,yes,regular
367557893,building,yes,regular
367557894,building,yes,regular
367557895,building,yes,regular
367557896,building,yes,regular
367557897,building,yes,regular
367557898,building,yes,regular
367557899,building,yes,regular
367557900,building,yes,regular
367557901,building,yes,regular
367557902,building,yes,regular
367557904,building,yes,regular
367557905,building,yes,regular
367557907,building,yes,regular
367557909,building,yes,regular
367557911,building,yes,regular
367557912,building,yes,regular
367557913,building,yes,regular
367557914,building,yes,regular
367557915,natural,grassland,regular
367557915,building,yes,regular
367557916,building,yes,regular
367557917,building,yes,regular
367557918,building,yes,regular
367557919,building,yes,regular
367557920,building,yes,regular
367557921,building,yes,regular
367557922,building,yes,regular
367557923,building,yes,regular
367557924,building,yes,regular
367557925,building,yes,regular
367557926,building,yes,regular
367557927,building,yes,regular
367557928,building,yes,regular
367557929,building,yes,regular
367557930,building,yes,regular
367557931,building,yes,regular
367557932,building,yes,regular
367557933,building,yes,regular
367557934,building,yes,regular
367557935,building,yes,regular
367557936,building,yes,regular
367557959,building,yes,regular
367557960,building,yes,regular
367557961,building,yes,regular
367557962,building,yes,regular
367557963,building,yes,regular
367557964,building,yes,regular
367557965,building,yes,regular
367557966,building,yes,regular
367557967,building,yes,regular
367557969,building,yes,regular
367557970,building,yes,regular
367557971,building,yes,regular
367557972,building,yes,regular
367557973,building,yes,regular
367557974,building,yes,regular
367557975,building,yes,regular
367557976,building,yes,regular
367557977,building,yes,regular
367557978,building,yes,regular
367557979,building,yes,regular
367557980,building,yes,regular
367557981,building,yes,regular
367557982,building,yes,regular
367557983,building,yes,regular
367557984,building,yes,regular
367557985,building,yes,regular
367557986,building,yes,regular
367557987,building,yes,regular
367557988,building,yes,regular
367557989,building,yes,regular
367557990,building,yes,regular
367557991,building,yes,regular
367557992,building,yes,regular
367557993,building,yes,regular
367557994,building,yes,regular
367557995,building,yes,regular
367557996,building,yes,regular
367557997,building,yes,regular
367557998,building,yes,regular
367557999,building,yes,regular
367558000,building,yes,regular
367558001,building,yes,regular
367558002,building,yes,regular
367558003,building,yes,regular
367558004,building,yes,regular
367558005,building,yes,regular
367558006,building,yes,regular
367558007,building,yes,regular
367558008,building,yes,regular
367558009,building,yes,regular
367558010,building,yes,regular
367558011,natural,grassland,regular
367558011,building,yes,regular
367558012,building,yes,regular
367558013,building,yes,regular
367558014,building,yes,regular
367558015,building,yes,regular
367558016,building,yes,regular
367558017,natural,grassland,regular
367558017,building,yes,regular
367558018,building,yes,regular
367558019,building,yes,regular
367558020,building,yes,regular
367558021,building,yes,regular
367558022,building,yes,regular
367558023,building,yes,regular
367558024,building,yes,regular
367558025,building,yes,regular
